condition,run,model,triples_seen_in_training,frequency
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('d', 'd', 'd')",1114
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
50L_50NL,2,50L_50NL_2_3,"('s', 's', 's')",1122
